movie_id,movie_name,genre,User Rating,Tomatometer,Popcornmeter,RT URL,box_office,box_office_source
tt0047898,Bride of the Monster,"Horror, Sci-Fi",Not found,NF,NF,https://www.rottentomatoes.com/m/meet_the_applegates,,missing
tt14134070,Alien Conquest,"Action, Sci-Fi",Not found,NF,NF,https://www.rottentomatoes.com/m/infinity,,missing
tt6074542,Friend of the World,"Comedy, Horror, Sci-Fi",4.6,2,NF,https://www.rottentomatoes.com/m/gintama_live_action_the_movie,,missing
tt3827540,Invasion Planet Earth,"Action, Adventure, Drama",Not found,5,NF,https://www.rottentomatoes.com/m/at_first_light,,missing
tt0093578,Mr. India,"Action, Comedy, Drama",7.7,8,NF,https://www.rottentomatoes.com/m/the_damned,,missing
tt0121694,Robo Vampire,"Action, Horror, Sci-Fi",Not found,7.3,NF,https://www.rottentomatoes.com/m/patema_inverted,,missing
tt0099364,The Dark Side of the Moon,"Action, Horror, Mystery",Not found,NF,NF,https://www.rottentomatoes.com/m/i_am_mortal,,missing
tt1407049,Altitude,"Horror, Mystery, Sci-Fi",4.8,NF,NF,https://www.rottentomatoes.com/m/after_darkness,,missing
tt0090915,Dead End Drive-In,"Action, Drama, Horror",Not found,5,NF,https://www.rottentomatoes.com/m/its_alive_iii_island_of_the_alive,,missing
tt0051756,I Married a Monster from Outer Space,"Horror, Sci-Fi",Not found,6.7,NF,https://www.rottentomatoes.com/m/space_station_76,,missing
tt0093207,Wings of Honneamise,"Animation, Drama, Sci-Fi",Not found,8.8,NF,https://www.rottentomatoes.com/m/son_of_flubber,,missing
tt0076294,The Last Dinosaur,"Action, Adventure, Sci-Fi",Not found,NF,NF,https://www.rottentomatoes.com/m/timerider_the_adventure_of_lyle_swann,,missing
tt0056331,Panic in Year Zero!,"Action, Horror, Sci-Fi",Not found,NF,NF,https://www.rottentomatoes.com/m/paw_patrol_jet_to_the_rescue,,missing
tt0118631,The Apocalypse,"Action, Sci-Fi",3.1,NF,NF,https://www.rottentomatoes.com/m/the_giant_gila_monster,,missing
tt0059205,Frankenstein vs. Baragon,"Horror, Sci-Fi, Thriller",Not found,5.5,NF,https://www.rottentomatoes.com/m/bride_of_the_monster,,missing
tt0087130,DEFCON-4,"Action, Sci-Fi",Not found,8,NF,https://www.rottentomatoes.com/m/alien_conquest,,missing
tt0036931,House of Frankenstein,"Fantasy, Horror, Sci-Fi",Not found,9.1,NF,https://www.rottentomatoes.com/m/friend_of_the_world,,missing
tt0026663,Mad Love,"Horror, Romance, Sci-Fi",Not found,0,NF,https://www.rottentomatoes.com/m/invasion_planet_earth,,missing
tt0087464,Impulse,"Horror, Mystery, Sci-Fi",5.8,NF,NF,https://www.rottentomatoes.com/m/mr_india,,missing
tt6179746,The Gateway,Sci-Fi,Not found,4.6,NF,https://www.rottentomatoes.com/m/robo_vampire,,missing
tt8478602,Godzilla: The Planet Eater,"Animation, Action, Adventure",Not found,NF,NF,https://www.rottentomatoes.com/m/the_dark_side_of_the_moon,,missing
tt0102812,Roujin Z,"Animation, Comedy, Drama",Not found,2.4,NF,https://www.rottentomatoes.com/m/altitude,,missing
tt11460816,Will-o'-the-Wisp,"Comedy, Fantasy, Musical",Not found,4.3,NF,https://www.rottentomatoes.com/m/dead_end_drive_in,,missing
tt0271972,Arachnid,"Action, Adventure, Horror",Not found,9.2,NF,https://www.rottentomatoes.com/m/i_married_a_monster_from_outer_space,,missing
tt3228088,Spark: A Space Tail,"Animation, Action, Adventure",Not found,10,NF,https://www.rottentomatoes.com/m/wings_of_honneamise,,missing
tt0061868,King Kong Escapes,"Action, Adventure, Family",Not found,NF,NF,https://www.rottentomatoes.com/m/the_last_dinosaur,,missing
tt0093349,King Lear,"Comedy, Drama, Sci-Fi",Not found,7,NF,https://www.rottentomatoes.com/m/panic_in_year_zero,,missing
tt0014646,"Aelita, the Queen of Mars","Adventure, Comedy, Drama",Not found,NF,NF,https://www.rottentomatoes.com/m/the_apocalypse,,missing
tt0019901,Woman in the Moon,"Adventure, Comedy, Drama",Not found,5.3,NF,https://www.rottentomatoes.com/m/frankenstein_vs_baragon,,missing
tt0044091,Superman and the Mole-Men,"Action, Adventure, Drama",Not found,2,NF,https://www.rottentomatoes.com/m/defcon_4,,missing
tt0023194,The Mask of Fu Manchu,"Adventure, Horror, Sci-Fi",Not found,5.5,NF,https://www.rottentomatoes.com/m/house_of_frankenstein,,missing
tt0321442,The Big Empty,"Comedy, Drama, Mystery",Not found,NF,NF,https://www.rottentomatoes.com/m/mad_love,,missing
tt0102709,Primal Rage,"Horror, Sci-Fi, Thriller",Not found,2.2,NF,https://www.rottentomatoes.com/m/impulse,,missing
tt0156610,The Hole,"Drama, Fantasy, Musical",Not found,5,NF,https://www.rottentomatoes.com/m/the_gateway,,missing
tt11662660,Quantum Cowboys,"Animation, Comedy, Sci-Fi",5.8,5,NF,https://www.rottentomatoes.com/m/the_gateway,,missing
tt11086254,The Alpha Test,"Horror, Sci-Fi, Thriller",3.6,6,NF,https://www.rottentomatoes.com/m/godzilla_the_planet_eater,,missing
tt0047960,Creature with the Atom Brain,"Crime, Horror, Sci-Fi",5.5,6,NF,https://www.rottentomatoes.com/m/roujin_z,,missing
tt0045609,Cat-Women of the Moon,"Adventure, Sci-Fi",Not found,9.7,NF,https://www.rottentomatoes.com/m/will_o_the_wisp,,missing
tt6215044,Oceans Rising,"Action, Adventure, Drama",Not found,1.4,NF,https://www.rottentomatoes.com/m/arachnid,,missing
tt0100152,Mindwarp,"Horror, Sci-Fi, Thriller",Not found,1.3,NF,https://www.rottentomatoes.com/m/spark_a_space_tail,,missing
tt0084796,Time Walker,"Horror, Sci-Fi",Not found,6.3,NF,https://www.rottentomatoes.com/m/king_kong_escapes,,missing
tt2321502,Uncanny,"Drama, Horror, Sci-Fi",Not found,NF,NF,https://www.rottentomatoes.com/m/king_lear,,missing
tt0267116,Wild Zero,"Comedy, Horror, Music",Not found,NF,NF,https://www.rottentomatoes.com/m/aelita_the_queen_of_mars,,missing
tt0064417,Hello Down There,"Comedy, Sci-Fi",5.7,8,NF,https://www.rottentomatoes.com/m/woman_in_the_moon,,missing
tt0089622,Morons from Outer Space,"Comedy, Sci-Fi",Not found,7.8,NF,https://www.rottentomatoes.com/m/superman_and_the_mole_men,,missing
tt0473514,Mulberry St,"Horror, Sci-Fi, Thriller",Not found,NF,NF,https://www.rottentomatoes.com/m/the_mask_of_fu_manchu,,missing
tt0080772,Galaxy Express 999,"Animation, Action, Adventure",Not found,NF,NF,https://www.rottentomatoes.com/m/the_big_empty,,missing
tt0054415,12 to the Moon,Sci-Fi,Not found,3.1,NF,https://www.rottentomatoes.com/m/primal_rage,,missing
tt0307109,The Lost Skeleton of Cadavra,"Comedy, Horror, Sci-Fi",Not found,3.1,NF,https://www.rottentomatoes.com/m/primal_rage,,missing
tt0925245,Heatstroke,"Action, Horror, Sci-Fi",3.0,NF,NF,https://www.rottentomatoes.com/m/the_hole,,missing
tt6359082,Werewolves of the Third Reich,"Action, Adventure, Horror",2.2,10,NF,https://www.rottentomatoes.com/m/quantum_cowboys,,missing
tt0051484,The Colossus of New York,"Horror, Sci-Fi",Not found,3.8,NF,https://www.rottentomatoes.com/m/the_alpha_test,,missing
tt0087660,Macross: Do You Remember Love?,"Animation, Action, Adventure",Not found,2.8,NF,https://www.rottentomatoes.com/m/creature_with_the_atom_brain,,missing
tt0088393,Wheels of Fire,"Action, Adventure, Sci-Fi",Not found,4,NF,https://www.rottentomatoes.com/m/cat_women_of_the_moon,,missing
tt12850216,Unidentified Objects,"Comedy, Drama, Sci-Fi",6.3,NF,NF,https://www.rottentomatoes.com/m/oceans_rising,,missing
tt0045469,Abbott and Costello Meet Dr. Jekyll and Mr. Hyde,"Comedy, Horror, Mystery",Not found,3,NF,https://www.rottentomatoes.com/m/mindwarp,,missing
tt3074952,Welcome to Willits,"Horror, Sci-Fi",Not found,2.5,NF,https://www.rottentomatoes.com/m/time_walker,,missing
tt9542116,A Feral World,"Drama, Sci-Fi",4.0,1.7,NF,https://www.rottentomatoes.com/m/uncanny,,missing
tt8413040,Tin Can,Sci-Fi,4.1,10,NF,https://www.rottentomatoes.com/m/wild_zero,,missing
tt14442328,Jurassic Hunt,"Action, Adventure, Sci-Fi",2.5,5.9,NF,https://www.rottentomatoes.com/m/hello_down_there,,missing
tt0050210,The Brain from Planet Arous,"Action, Adventure, Horror",Not found,4.1,NF,https://www.rottentomatoes.com/m/morons_from_outer_space,,missing
tt0080062,Unidentified Flying Oddball,"Adventure, Comedy, Family",Not found,NF,NF,https://www.rottentomatoes.com/m/mulberry_st,,missing
tt0021016,Just Imagine,"Comedy, Fantasy, Musical",5.3,5.5,NF,https://www.rottentomatoes.com/m/galaxy_express_999,,missing
tt5891062,The Brain That Wouldn't Die,"Comedy, Horror, Sci-Fi",5.5,1.1,NF,https://www.rottentomatoes.com/m/12_to_the_moon,,missing
tt0052379,War of the Satellites,"Horror, Sci-Fi",Not found,NF,NF,https://www.rottentomatoes.com/m/the_lost_skeleton_of_cadavra,,missing
tt0075888,The Crater Lake Monster,"Adventure, Crime, Fantasy",Not found,1.3,NF,https://www.rottentomatoes.com/m/heatstroke,,missing
tt2923834,The Last Scout,"Action, Adventure, Drama",Not found,1.3,NF,https://www.rottentomatoes.com/m/heatstroke,,missing
tt1147687,The Devil's Tomb,"Action, Horror, Sci-Fi",Not found,2.1,NF,https://www.rottentomatoes.com/m/werewolves_of_the_third_reich,,missing
tt7280786,Tik Tik Tik,"Action, Adventure, Sci-Fi",Not found,3.8,NF,https://www.rottentomatoes.com/m/the_colossus_of_new_york,,missing
tt3605266,Everything Beautiful Is Far Away,"Fantasy, Sci-Fi",Not found,NF,NF,https://www.rottentomatoes.com/m/macross_do_you_remember_love,,missing
tt2062661,Area 407,"Horror, Sci-Fi, Thriller",Not found,3.5,NF,https://www.rottentomatoes.com/m/wheels_of_fire,,missing
tt2325517,Almost Human,"Horror, Sci-Fi, Thriller",Not found,8.6,NF,https://www.rottentomatoes.com/m/unidentified_objects,8447.0,reference
tt3300572,Stung,"Action, Adventure, Comedy",Not found,6.7,NF,https://www.rottentomatoes.com/m/abbott_and_costello_meet_dr_jekyll_and_mr_hyde,,missing
tt2516966,1974: La posesión de Altair,"Horror, Mystery, Sci-Fi",5.5,4.3,NF,https://www.rottentomatoes.com/m/welcome_to_willits,,missing
tt0055844,Amphibian Man,"Adventure, Drama, Romance",Not found,5,NF,https://www.rottentomatoes.com/m/a_feral_world,,missing
tt5160954,The 5th Kind,"Horror, Mystery, Sci-Fi",3.5,7.5,NF,https://www.rottentomatoes.com/m/tin_can,,missing
tt0037793,House of Dracula,"Fantasy, Horror, Sci-Fi",Not found,4,NF,https://www.rottentomatoes.com/m/jurassic_hunt,,missing
tt9670282,Zoombies 2,"Action, Adventure, Comedy",3.5,2.9,NF,https://www.rottentomatoes.com/m/the_brain_from_planet_arous,,missing
tt1000095,Pokémon Ranger and the Temple of the Sea,"Animation, Action, Adventure",Not found,3.1,NF,https://www.rottentomatoes.com/m/unidentified_flying_oddball,,missing
tt5889372,Odd Squad: The Movie,"Action, Adventure, Comedy",6.3,4.3,NF,https://www.rottentomatoes.com/m/just_imagine,,missing
tt0052805,First Man Into Space,"Drama, Horror, Sci-Fi",5.4,1.7,NF,https://www.rottentomatoes.com/m/war_of_the_satellites,,missing
tt0096863,My Twentieth Century,"Comedy, Drama, Sci-Fi",Not found,1.4,NF,https://www.rottentomatoes.com/m/the_crater_lake_monster,,missing
tt0051631,Frankenstein's Daughter,"Horror, Romance, Sci-Fi",Not found,2.7,NF,https://www.rottentomatoes.com/m/the_last_scout,,missing
tt23289160,Untitled Toho Godzilla film,"Action, Adventure, Sci-Fi",Not found,NF,NF,https://www.rottentomatoes.com/m/the_devils_tomb,,missing
tt0078915,The Bugs Bunny/Road-Runner Movie,"Animation, Comedy, Family",Not found,NF,NF,https://www.rottentomatoes.com/m/tick_tick_tick,,missing
tt0053103,Battle Beyond the Sun,"Adventure, Sci-Fi",Not found,8.1,NF,https://www.rottentomatoes.com/m/everything_beautiful_is_far_away,,missing
tt0062155,Privilege,"Comedy, Drama, Music",Not found,1.2,NF,https://www.rottentomatoes.com/m/area_407,,missing
tt1667150,Wo zhi nv ren xin,"Comedy, Romance, Sci-Fi",Not found,8.7,NF,https://www.rottentomatoes.com/m/almost_human,,missing
tt0243759,The American Astronaut,"Musical, Comedy, Sci-Fi",Not found,6,NF,https://www.rottentomatoes.com/m/stung,,missing
tt0112634,Carnosaur 2,"Action, Horror, Sci-Fi",Not found,NF,NF,https://www.rottentomatoes.com/m/1974_the_possession_of_altair,,missing
tt6156656,Astro,"Action, Mystery, Sci-Fi",2.2,7.2,NF,https://www.rottentomatoes.com/m/amphibian_man,,missing
tt0101343,And You Thought Your Parents Were Weird,"Comedy, Family, Fantasy",4.8,2.7,NF,https://www.rottentomatoes.com/m/the_5th_kind,,missing
tt1160525,Pokémon: Giratina and the Sky Warrior,"Animation, Action, Adventure",Not found,5.6,NF,https://www.rottentomatoes.com/m/house_of_dracula,,missing
tt1191971,Zone of the Dead,"Action, Horror, Sci-Fi",Not found,3.8,NF,https://www.rottentomatoes.com/m/zoombies_2,,missing
tt6268812,In My Room,"Drama, Sci-Fi",Not found,NF,NF,https://www.rottentomatoes.com/m/pokmon_ranger_and_the_temple_of_the_sea,,missing
tt2536436,App,"Sci-Fi, Thriller",Not found,7.4,NF,https://www.rottentomatoes.com/m/odd_squad_the_movie,,missing
tt3823672,A.R.C.H.I.E.,"Family, Sci-Fi",4.9,2.2,NF,https://www.rottentomatoes.com/m/first_man_into_space,,missing
tt2512528,The Watchers: Revelation,"Action, Adventure, Sci-Fi",4.2,10,NF,https://www.rottentomatoes.com/m/my_twentieth_century,,missing
tt0443693,The Wild Blue Yonder,Sci-Fi,6.1,3.3,NF,https://www.rottentomatoes.com/m/frankensteins_daughter,,missing
tt0054950,Battle of the Worlds,"Horror, Sci-Fi",Not found,NF,NF,https://www.rottentomatoes.com/m/untitled_toho_godzilla_film,,missing
tt0049900,Warning from Space,"Drama, Sci-Fi",Not found,NF,NF,https://www.rottentomatoes.com/m/the_bugs_bunnyroad_runner_movie,,missing
tt0093050,Friendship's Death,"Drama, Sci-Fi",6.4,2.2,NF,https://www.rottentomatoes.com/m/battle_beyond_the_sun,,missing
tt2142987,Can't Take It Back,"Horror, Sci-Fi, Thriller",4.1,5.7,NF,https://www.rottentomatoes.com/m/privilege,,missing
tt0100503,Robot Ninja,"Action, Drama, Fantasy",4.2,NF,NF,https://www.rottentomatoes.com/m/wo_zhi_nv_ren_xin,,missing
tt0099474,Dune Warriors,"Action, Adventure, Sci-Fi",4.1,NF,NF,https://www.rottentomatoes.com/m/the_american_astronaut,,missing
tt0047930,A Journey to the Beginning of Time,"Adventure, Family, Fantasy",Not found,3.1,NF,https://www.rottentomatoes.com/m/carnosaur_2,,missing
tt0443455,Brand Upon the Brain!,"Comedy, Drama, Fantasy",Not found,2,NF,https://www.rottentomatoes.com/m/astro,,missing
tt0080715,The Falls,"Comedy, Sci-Fi",Not found,3,NF,https://www.rottentomatoes.com/m/and_you_thought_your_parents_were_weird,,missing
tt0031614,The Man They Could Not Hang,"Crime, Horror, Sci-Fi",Not found,NF,NF,https://www.rottentomatoes.com/m/pokmon_giratina_and_the_sky_warrior,,missing
tt0059880,Vinyl,Sci-Fi,Not found,2.2,NF,https://www.rottentomatoes.com/m/zone_of_the_dead,,missing
tt13877410,War of the God Monsters,Sci-Fi,3.8,8,NF,https://www.rottentomatoes.com/m/in_my_room,,missing
tt2349142,Alien Showdown: The Day the Old West Stood Still,"Action, Adventure, Fantasy",2.2,4.8,NF,https://www.rottentomatoes.com/m/app,,missing
tt0059290,The Human Duplicators,"Horror, Sci-Fi",3.3,NF,NF,https://www.rottentomatoes.com/m/archie,,missing
tt3350436,Fire Twister,"Action, Adventure, Drama",2.6,5,NF,https://www.rottentomatoes.com/m/the_watchers_revelation,,missing
tt0972542,Aachi & Ssipak,"Animation, Action, Comedy",Not found,NF,NF,https://www.rottentomatoes.com/m/the_wild_blue_yonder,,missing
tt8717296,Incident at Montauk,"Horror, Mystery, Sci-Fi",3.1,0,NF,https://www.rottentomatoes.com/m/battle_of_the_worlds,,missing
tt26584495,Companion,"Sci-Fi, Thriller",Not found,2.6,NF,https://www.rottentomatoes.com/m/warning_from_space,,missing
tt0086980,Blood Suckers from Outer Space,"Comedy, Horror, Sci-Fi",4.6,7.3,NF,https://www.rottentomatoes.com/m/friendships_death,,missing
tt0060558,Jesse James Meets Frankenstein's Daughter,"Horror, Sci-Fi, Western",Not found,NF,NF,https://www.rottentomatoes.com/m/cant_take_it_back,,missing
tt5024728,Like Cattle Towards Glow,"Drama, Sci-Fi",4.3,NF,NF,https://www.rottentomatoes.com/m/ninja_robots,,missing
tt0037441,Voodoo Man,"Crime, Drama, Horror",Not found,1.1,NF,https://www.rottentomatoes.com/m/dune_warriors,,missing
tt0049468,Man Beast,"Horror, Sci-Fi",4.1,NF,NF,https://www.rottentomatoes.com/m/a_journey_to_the_beginning_of_time,,missing
tt11685574,Shifter,"Horror, Sci-Fi, Thriller",3.7,9.1,NF,https://www.rottentomatoes.com/m/brand_upon_the_brain,,missing
tt10086834,The Exigency,"Animation, Action, Adventure",6.5,NF,NF,https://www.rottentomatoes.com/m/the_falls,,missing
tt1823684,Eternity,"Mystery, Sci-Fi",4.9,NF,NF,https://www.rottentomatoes.com/m/the_man_they_could_not_hang,,missing
tt6424768,Lino,"Animation, Adventure, Comedy",5.6,5.9,NF,https://www.rottentomatoes.com/m/vinyl,,missing
tt3579524,Ghost in the Shell Arise: Border 3 - Ghost Tears,"Animation, Action, Sci-Fi",Not found,NF,NF,https://www.rottentomatoes.com/m/war_of_the_god_monsters,,missing
tt12969650,Bigfoot vs the Illuminati,"Animation, Horror, Sci-Fi",1.8,NF,NF,https://www.rottentomatoes.com/m/alien_showdown_the_day_the_old_west_stood_still,,missing
tt5015218,The Quantum Terror,"Horror, Sci-Fi",4.8,8,NF,https://www.rottentomatoes.com/m/the_human_duplicators,,missing
tt0159510,Mobile Suit Gundam II: Soldiers of Sorrow,"Animation, Action, Drama",7.1,2.9,NF,https://www.rottentomatoes.com/m/fire_twister,,missing
tt2187312,"Gallino, the Chicken System","Comedy, Fantasy, Romance",4.6,8.3,NF,https://www.rottentomatoes.com/m/aachi_ssipak,,missing
tt2859246,Rakuen Tsuiho: Expelled from Paradise,"Animation, Action, Adventure",6.7,NF,NF,https://www.rottentomatoes.com/m/incident_at_montauk,,missing
tt0061879,Late August at the Hotel Ozone,"Drama, Sci-Fi",6.6,2,NF,https://www.rottentomatoes.com/m/companion,,missing
tt0964529,MindFlesh,"Horror, Sci-Fi, Thriller",3.4,NF,NF,https://www.rottentomatoes.com/m/blood_suckers_from_outer_space,,missing
tt2736254,Absence,"Horror, Sci-Fi, Thriller",4.0,1.4,NF,https://www.rottentomatoes.com/m/jesse_james_meets_frankensteins_daughter,,missing
tt0100826,Twisted Justice,"Action, Crime, Drama",3.7,NF,NF,https://www.rottentomatoes.com/m/like_cattle_towards_glow,,missing
tt1568816,Phase 7,"Comedy, Sci-Fi, Thriller",Not found,1.4,NF,https://www.rottentomatoes.com/m/voodoo_man,,missing
tt9348566,Strong Hawk: My Sister's Keeper,"Action, Adventure, Sci-Fi",7.2,0,NF,https://www.rottentomatoes.com/m/man_beast,,missing
tt0017621,A Daughter of Destiny,"Drama, Fantasy, Horror",6.2,2.5,NF,https://www.rottentomatoes.com/m/shifter,,missing
tt0158785,Mindkiller,"Horror, Sci-Fi",4.2,NF,NF,https://www.rottentomatoes.com/m/the_exigency,,missing
tt7106686,Forgotten Experiment,"Adventure, Sci-Fi, Thriller",3.7,6.2,NF,https://www.rottentomatoes.com/m/eternity,,missing
tt0167320,The Golden Bat,"Adventure, Action, Sci-Fi",6.2,NF,NF,https://www.rottentomatoes.com/m/lino,,missing
tt13886712,King Car,"Fantasy, Sci-Fi",5.5,4.4,NF,https://www.rottentomatoes.com/m/ghost_in_the_shell_arise_border_3_ghost_tears,,missing
tt1023347,Universal Soldiers,"Action, Adventure, Sci-Fi",Not found,NF,NF,https://www.rottentomatoes.com/m/bigfoot_vs_the_illuminati,,missing
tt0045787,Four Sided Triangle,"Romance, Sci-Fi",6.0,NF,NF,https://www.rottentomatoes.com/m/the_quantum_terror,,missing
tt0035640,The Ape Man,"Drama, Horror, Sci-Fi",Not found,NF,NF,https://www.rottentomatoes.com/m/mobile_suit_gundam_ii_soldiers_of_sorrow,,missing
tt3312936,LA Apocalypse,"Action, Sci-Fi, Thriller",2.8,NF,NF,https://www.rottentomatoes.com/m/gallino_the_chicken_system,,missing
tt1762358,The Millennium Bug,"Fantasy, Horror, Sci-Fi",4.3,6,NF,https://www.rottentomatoes.com/m/rakuen_tsuiho_expelled_from_paradise,,missing
tt2983922,The Night Visitor 2: Heather's Story,Sci-Fi,4.8,NF,NF,https://www.rottentomatoes.com/m/late_august_at_the_hotel_ozone,,missing
tt0059588,War Between the Planets,Sci-Fi,4.1,1.6,NF,https://www.rottentomatoes.com/m/mindflesh,,missing
tt0061529,Creature of Destruction,"Horror, Sci-Fi",3.2,NF,NF,https://www.rottentomatoes.com/m/absence,,missing
tt10419266,BoBoiBoy Movie 2,"Animation, Action, Adventure",Not found,5.6,NF,https://www.rottentomatoes.com/m/twisted_justice,,missing
tt3165264,Altered Perception,"Fantasy, Mystery, Sci-Fi",3.0,7.8,NF,https://www.rottentomatoes.com/m/phase_7,,missing
tt3836530,Counter Clockwise,"Sci-Fi, Thriller",4.5,NF,NF,https://www.rottentomatoes.com/m/strong_hawk_my_sisters_keeper,,missing
tt1709173,Unaware,"Horror, Sci-Fi, Thriller",Not found,NF,NF,https://www.rottentomatoes.com/m/a_daughter_of_destiny,,missing
tt3017864,Ghost in the Shell Arise: Border 2 - Ghost Whisper,"Animation, Action, Sci-Fi",Not found,NF,NF,https://www.rottentomatoes.com/m/mindkiller,,missing
tt0049428,The Body Snatcher,"Horror, Sci-Fi, Thriller",6.4,NF,NF,https://www.rottentomatoes.com/m/forgotten_experiment,,missing
tt1822203,After Death,"Comedy, Drama, Mystery",3.9,NF,NF,https://www.rottentomatoes.com/m/the_golden_bat,,missing
tt0090244,Urusei Yatsura 3: Remember My Love,"Animation, Comedy, Romance",6.6,7.9,NF,https://www.rottentomatoes.com/m/king_car,,missing
tt0473348,Dead Men Walking,"Action, Horror, Sci-Fi",Not found,NF,NF,https://www.rottentomatoes.com/m/universal_soldiers,,missing
tt0182503,Turist Ömer Uzay Yolu'nda,"Comedy, Sci-Fi",Not found,3.2,NF,https://www.rottentomatoes.com/m/four_sided_triangle,,missing
tt10110872,2177: The San Francisco Love Hacker Crimes,Sci-Fi,1.4,1.5,NF,https://www.rottentomatoes.com/m/the_ape_man,,missing
tt0918554,Plaguers,"Horror, Sci-Fi",Not found,4.3,NF,https://www.rottentomatoes.com/m/la_apocalypse,,missing
tt10579380,AI Amok,"Sci-Fi, Thriller",5.3,NF,NF,https://www.rottentomatoes.com/m/the_millennium_bug,,missing
tt0361763,James Batman,"Sci-Fi, Comedy, Action",5.4,NF,NF,https://www.rottentomatoes.com/m/the_night_visitor_2_heathers_story,,missing
tt23137904,Rebel Moon 2,"Action, Adventure, Drama",5.3,NF,NF,https://www.rottentomatoes.com/m/war_between_the_planets,,missing
tt4801456,After the Outbreak,"Horror, Sci-Fi",3.0,NF,NF,https://www.rottentomatoes.com/m/creature_of_destruction,,missing
tt0290884,Tail Sting,"Action, Adventure, Horror",2.5,NF,NF,https://www.rottentomatoes.com/m/boboiboy_movie_2,,missing
tt2960220,Arrobá,"Comedy, Sci-Fi",3.7,3.3,NF,https://www.rottentomatoes.com/m/altered_perception,,missing
tt0145534,Total Force,"Action, Sci-Fi",2.5,4,NF,https://www.rottentomatoes.com/m/counter_clockwise,,missing
tt21081126,Time Addicts,"Sci-Fi, Thriller",5.4,1.9,NF,https://www.rottentomatoes.com/m/unaware,,missing
tt0066121,Na komete,"Adventure, Comedy, Sci-Fi",6.8,7.1,NF,https://www.rottentomatoes.com/m/ghost_in_the_shell_arise_border_2_ghost_whisper,,missing
tt3522422,Out of Time,"Horror, Mystery, Sci-Fi",6.9,NF,NF,https://www.rottentomatoes.com/m/the_body_snatcher,,missing
tt9290986,The Infinity Project,"Action, Sci-Fi, Thriller",5.0,NF,NF,https://www.rottentomatoes.com/m/the_body_snatcher,,missing
tt4970880,Once Upon a Time: The Rock Opera,"Adventure, Comedy, Fantasy",5.7,4.7,NF,https://www.rottentomatoes.com/m/after_death,,missing
tt0038007,The Purple Monster Strikes,"Action, Sci-Fi",6.3,NF,NF,https://www.rottentomatoes.com/m/urusei_yatsura_3_remember_my_love,,missing
tt0461769,Eri Eri rema sabakutani,"Drama, Music, Sci-Fi",6.6,3.8,NF,https://www.rottentomatoes.com/m/dead_men_walking,,missing
tt8484370,Apocalyptic 2077,"Action, Sci-Fi",3.0,NF,NF,https://www.rottentomatoes.com/m/tourist_omer_in_star_trek,,missing
tt9035000,Notzilla,"Comedy, Sci-Fi",4.7,NF,NF,https://www.rottentomatoes.com/m/2177_the_san_francisco_love_hacker_crimes,,missing
tt0362209,Susan Hero,"Drama, Romance, Sci-Fi",7.1,5,NF,https://www.rottentomatoes.com/m/plaguers,,missing
tt3948764,Chicago Rot,"Drama, Horror, Sci-Fi",4.8,NF,NF,https://www.rottentomatoes.com/m/ai_amok,,missing
tt0064465,Ice,"Drama, Sci-Fi",6.4,NF,NF,https://www.rottentomatoes.com/m/james_batman,,missing
tt5742712,Sunset on the River Styx,"Horror, Sci-Fi, Thriller",3.6,NF,NF,https://www.rottentomatoes.com/m/rebel_moon_2,,missing
tt0059382,The Lemon Grove Kids Meet the Monsters,"Adventure, Comedy, Crime",4.3,NF,NF,https://www.rottentomatoes.com/m/after_the_outbreak,,missing
tt23159982,Blue Hour: The Disappearance of Nick Brandreth,"Drama, Horror, Sci-Fi",5.3,3.5,NF,https://www.rottentomatoes.com/m/tail_sting,,missing
tt19433106,Interface,Sci-Fi,6.2,NF,NF,https://www.rottentomatoes.com/m/at_sign,,missing
tt9697340,Rogue Cell,"Action, Drama, Sci-Fi",3.6,NF,NF,https://www.rottentomatoes.com/m/total_force,,missing
tt6203324,Killing Diaz,"Comedy, Crime, Sci-Fi",5.0,8.8,NF,https://www.rottentomatoes.com/m/time_addicts,,missing
tt1488601,The Show Must Go On,"Drama, Sci-Fi, Thriller",6.7,8.2,NF,https://www.rottentomatoes.com/m/on_the_comet,,missing
tt0043758,Lost Planet Airmen,"Action, Crime, Sci-Fi",5.2,6.5,NF,https://www.rottentomatoes.com/m/out_of_time,,missing
tt5801522,Into the Outbreak,"Horror, Sci-Fi",2.1,6.5,NF,https://www.rottentomatoes.com/m/out_of_time,,missing
tt2463524,Dark Vision,"Horror, Mystery, Sci-Fi",3.3,NF,NF,https://www.rottentomatoes.com/m/the_infinity_project,,missing
tt12814530,"Theoretically, a paranoid conspiratorial phone call","Action, Adventure, Comedy",7.9,NF,NF,https://www.rottentomatoes.com/m/once_upon_a_time_the_rock_opera,,missing
tt0098531,Treasure of the Bitch Islands,"Mystery, Sci-Fi",5.6,NF,NF,https://www.rottentomatoes.com/m/the_purple_monster_strikes,,missing
tt0309675,"Hesus, rebolusyunaryo","Action, Drama, Sci-Fi",6.5,NF,NF,https://www.rottentomatoes.com/m/eri_eri_rema_sabakutani,,missing
tt2577652,The President's Staff,"Sci-Fi, Thriller",3.1,NF,NF,https://www.rottentomatoes.com/m/apocalyptic_2077,,missing
tt0466375,Hinokio,"Drama, Sci-Fi",6.4,6,NF,https://www.rottentomatoes.com/m/notzilla,,missing
